section,category,name,symbol,extra_1,extra_2,source,auth_required,notes
WATCHLIST,NIFTY_500,CASTROLIND,CASTROLIND.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,CDSL,CDSL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,CEATLTD,CEATLTD.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,CENTRALBK,CENTRALBK.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,CESC,CESC.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,CHAMBLFERT,CHAMBLFERT.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,CHENNPETRO,CHENNPETRO.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,CGCL,CGCL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,CRAFTSMAN,CRAFTSMAN.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,CYIENT,CYIENT.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,DOMS,DOMS.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,ELECTCAST,ELECTCAST.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,EIDPARRY,EIDPARRY.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,ENGINERSIN,ENGINERSIN.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,EPL,EPL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,ERIS,ERIS.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,FINCABLES,FINCABLES.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,FINPIPE,FINPIPE.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,FIVESTAR,FIVESTAR.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,FSL,FSL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,GESHIP,GESHIP.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,GICRE,GICRE.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,GILLETTE,GILLETTE.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,GLENMARK,GLENMARK.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,GNFC,GNFC.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,GODFRYPHLP,GODFRYPHLP.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,GPPL,GPPL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,GRSE,GRSE.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,GSPL,GSPL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,HBLPOWER,HBLPOWER.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,HFCL,HFCL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,HSCL,HSCL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,IDBI,IDBI.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,IEX,IEX.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,INTELLECT,INTELLECT.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,IOB,IOB.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,IRCON,IRCON.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,JBCHEPHARM,JBCHEPHARM.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,JBMA,JBMA.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,JKCEMENT,JKCEMENT.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,JMFINANCIL,JMFINANCIL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,JUSTDIAL,JUSTDIAL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,JYOTHYLAB,JYOTHYLAB.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,KAJARIACER,KAJARIACER.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,KARURVYSYA,KARURVYSYA.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,KEC,KEC.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,KFINTECH,KFINTECH.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,KIRLOSBROS,KIRLOSBROS.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,KIRLOSENG,KIRLOSENG.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,KPRMILL,KPRMILL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,LATENTVIEW,LATENTVIEW.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,LAURUSLABS,LAURUSLABS.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,LXCHEM,LXCHEM.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,MASTEK,MASTEK.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,MCX,MCX.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,METROBRAND,METROBRAND.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,MGL,MGL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,MMTC,MMTC.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,NATCOPHARM,NATCOPHARM.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,NATIONALUM,NATIONALUM.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,NBCC,NBCC.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,NCC,NCC.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,OLECTRA,OLECTRA.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,PCBL,PCBL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,PGHL,PGHL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,PNBHOUSING,PNBHOUSING.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,PRINCEPIPE,PRINCEPIPE.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,PVRINOX,PVRINOX.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,RADICO,RADICO.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,RBLBANK,RBLBANK.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,REDINGTON,REDINGTON.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,ROUTE,ROUTE.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,SCI,SCI.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,SCHAEFFLER,SCHAEFFLER.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,SHYAMMETL,SHYAMMETL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,SOBHA,SOBHA.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,STARCEMENT,STARCEMENT.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,STARHEALTH,STARHEALTH.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,SWANENERGY,SWANENERGY.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,SYRMA,SYRMA.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,TANLA,TANLA.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,TATAINVEST,TATAINVEST.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,TBOTEK,TBOTEK.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,TEJASNET,TEJASNET.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,TRIDENT,TRIDENT.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,WHIRLPOOL,WHIRLPOOL.NS,,,Kite primary / Yahoo fallback,PARTIAL,
WATCHLIST,NIFTY_500,ZENSARTECH,ZENSARTECH.NS,,,Kite primary / Yahoo fallback,PARTIAL,
CURATED_UNIVERSE,Banking,HDFC Bank,HDFCBANK,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,ICICI Bank,ICICIBANK,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,State Bank of India,SBIN,Public Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,Axis Bank,AXISBANK,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,Kotak Mahindra Bank,KOTAKBANK,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Banking,IndusInd Bank,INDUSINDBK,Private Bank,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Bajaj Finance,BAJFINANCE,NBFC,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Bajaj Finserv,BAJAJFINSV,Holding,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,SBI Life Insurance,SBILIFE,Life Insurance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,HDFC Life Insurance,HDFCLIFE,Life Insurance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,ICICI Prudential Life,ICICIPRULI,Life Insurance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Cholamandalam Finance,CHOLAFIN,NBFC,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,IT,Tata Consultancy Services,TCS,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,IT,Infosys,INFY,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,IT,Wipro,WIPRO,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,IT,HCL Technologies,HCLTECH,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,IT,Tech Mahindra,TECHM,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,IT,LTIMindtree,LTIM,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,IT,Persistent Systems,PERSISTENT,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,IT,Coforge,COFORGE,IT Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Reliance Industries,RELIANCE,Oil & Gas / Conglomerate,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Oil and Natural Gas Corp,ONGC,Upstream Oil & Gas,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Indian Oil Corp,IOC,Oil Refining & Marketing,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Bharat Petroleum,BPCL,Oil Refining & Marketing,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,GAIL India,GAIL,Natural Gas,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Power Grid Corp,POWERGRID,Power Transmission,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,NTPC,NTPC,Power Generation,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Tata Power,TATAPOWER,Integrated Power,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Energy,Adani Green Energy,ADANIGREEN,Renewables,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Maruti Suzuki,MARUTI,Passenger Vehicles,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Tata Motors Passenger Vehicles,TMPV,Passenger Vehicles,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Mahindra & Mahindra,M&M,Auto OEM,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Bajaj Auto,BAJAJ-AUTO,2W & 3W,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Hero MotoCorp,HEROMOTOCO,2W,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Eicher Motors,EICHERMOT,2W & CV,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Ashok Leyland,ASHOKLEY,Commercial Vehicles,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,TVS Motor,TVSMOTOR,2W & 3W,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Sun Pharmaceutical,SUNPHARMA,Pharmaceuticals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Dr. Reddy's Laboratories,DRREDDY,Pharmaceuticals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Cipla,CIPLA,Pharmaceuticals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Divi's Laboratories,DIVISLAB,Pharma APIs / Custom Synthesis,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Apollo Hospitals,APOLLOHOSP,Hospitals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Lupin,LUPIN,Pharmaceuticals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Hindustan Unilever,HINDUNILVR,Consumer Staples,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,ITC,ITC,Conglomerate,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Nestle India,NESTLEIND,Packaged Foods,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Britannia Industries,BRITANNIA,Biscuits & Foods,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Dabur India,DABUR,FMCG,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Marico,MARICO,FMCG,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Tata Consumer Products,TATACONSUM,Tea & Foods,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,FMCG,Godrej Consumer,GODREJCP,Home & Personal Care,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Tata Steel,TATASTEEL,Steel,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,JSW Steel,JSWSTEEL,Steel,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Hindalco Industries,HINDALCO,Aluminium,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Vedanta,VEDL,Diversified Metals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Coal India,COALINDIA,Coal,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Jindal Steel & Power,JINDALSTEL,Steel,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,NMDC,NMDC,Iron Ore Mining,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Metals,Steel Authority of India,SAIL,Steel,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,UltraTech Cement,ULTRACEMCO,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,Grasim Industries,GRASIM,Cement / Conglomerate,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,Shree Cement,SHREECEM,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,Ambuja Cements,AMBUJACEM,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Cement,ACC,ACC,Cement,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Construction,Larsen & Toubro,LT,EPC / Engineering,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Telecom,Bharti Airtel,BHARTIARTL,Telecom Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Telecom,Vodafone Idea,IDEA,Telecom Services,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Media,Zee Entertainment,ZEEL,Media & Entertainment,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Real Estate,DLF,DLF,Real Estate,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Real Estate,Godrej Properties,GODREJPROP,Real Estate,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Real Estate,Oberoi Realty,OBEROIRLTY,Real Estate,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Real Estate,Prestige Estates,PRESTIGE,Real Estate,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,Asian Paints,ASIANPAINT,Paints,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,Berger Paints,BERGEPAINT,Paints,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,Pidilite Industries,PIDILITIND,Adhesives,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,SRF,SRF,Specialty Chemicals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,PI Industries,PIIND,Agrochemicals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Chemicals,UPL,UPL,Agrochemicals,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Discretionary,Titan Company,TITAN,Jewellery & Watches,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Discretionary,Avenue Supermarts (DMart),DMART,Retail,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Discretionary,Trent,TRENT,Apparel Retail,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Discretionary,FSN E-Commerce (Nykaa),NYKAA,E-commerce,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Discretionary,Zomato,ZOMATO,Food Delivery,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Discretionary,Jubilant FoodWorks,JUBLFOOD,QSR,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Discretionary,Page Industries,PAGEIND,Apparel,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Consumer Discretionary,Bata India,BATAINDIA,Footwear,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Siemens India,SIEMENS,Industrial Automation,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,ABB India,ABB,Industrial Automation,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Capital Goods,Bharat Heavy Electricals,BHEL,Power Equipment,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Defence,Bharat Electronics,BEL,Defence Electronics,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Defence,Hindustan Aeronautics,HAL,Aerospace & Defence,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Defence,Mazagon Dock Shipbuilders,MAZDOCK,Shipbuilding,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Aviation,InterGlobe Aviation (IndiGo),INDIGO,Airlines,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Logistics,Container Corporation,CONCOR,Container Logistics,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Logistics,Delhivery,DELHIVERY,3PL Logistics,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Logistics,Blue Dart Express,BLUEDART,Express Logistics,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Mahindra & Mahindra,M&M,Utility Vehicles & Tractors,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Bajaj Auto,BAJAJ-AUTO,2W & 3W,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Eicher Motors,EICHERMOT,Premium 2W & CV,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,TVS Motor,TVSMOTOR,2W,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Hero MotoCorp,HEROMOTOCO,2W,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Ashok Leyland,ASHOKLEY,CV,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Bosch,BOSCHLTD,Auto Components,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Samvardhana Motherson,MOTHERSON,Auto Components,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Bharat Forge,BHARATFORG,Auto Components & Defence,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Auto,Tube Investments,TIINDIA,Auto Components,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Pharma,Sun Pharma,SUNPHARMA,Pharma,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
